Fecha de diagnóstico,BMW,Casos,Muertes,Mov Residencial,Mov trabajo,Mov estaciones
2021-04-16,236.0,260.14285714285717,6.0,8.333333333333334,-5.333333333333333,11.666666666666666
2021-04-17,161.0,271.85714285714283,7.0,5.333333333333333,4.0,11.0
2021-04-18,0.0,288.2857142857143,6.0,5.666666666666667,4.333333333333333,9.0
2021-04-19,203.0,292.85714285714283,8.0,9.333333333333334,-9.333333333333334,13.333333333333334
2021-04-20,158.0,303.0,16.0,14.333333333333334,-15.333333333333334,4.0
2021-04-21,239.0,317.7142857142857,16.0,10.333333333333334,-11.0,13.666666666666666
2021-04-22,259.0,340.0,15.0,10.333333333333334,-10.0,8.666666666666666
2021-04-23,258.0,363.42857142857144,18.0,10.0,-4.333333333333333,12.666666666666666
2021-04-24,188.0,407.85714285714283,20.0,6.333333333333333,5.333333333333333,10.333333333333334
2021-04-25,0.0,406.0,11.0,6.666666666666667,2.6666666666666665,8.666666666666666
2021-04-26,215.0,452.85714285714283,28.0,10.333333333333334,-9.666666666666666,10.333333333333334
2021-04-27,246.0,464.85714285714283,10.0,11.0,-9.333333333333334,5.666666666666667
2021-04-28,198.0,474.7142857142857,18.0,20.0,-32.0,-21.333333333333332
2021-04-29,210.0,483.85714285714283,16.0,12.0,-13.0,2.3333333333333335
2021-04-30,219.0,515.2857142857143,26.0,8.666666666666666,-6.0,20.333333333333332
2021-05-01,39.0,495.14285714285717,20.0,28.666666666666668,-64.0,-54.666666666666664
2021-05-02,22.0,506.85714285714283,21.0,21.333333333333332,-40.666666666666664,-47.666666666666664
2021-05-03,174.0,494.0,17.0,12.0,-15.333333333333334,7.333333333333333
2021-05-04,257.0,509.85714285714283,15.0,14.666666666666666,-15.333333333333334,-7.333333333333333
2021-05-05,196.0,495.14285714285717,28.0,18.333333333333332,-26.0,-12.0
2021-05-06,201.0,512.7142857142857,25.0,12.666666666666666,-16.0,0.0
2021-05-07,269.0,528.7142857142857,25.0,11.333333333333334,-7.333333333333333,6.666666666666667
2021-05-08,154.0,596.5714285714286,26.0,7.333333333333333,3.3333333333333335,6.0
2021-05-09,21.0,586.7142857142857,14.0,6.333333333333333,8.666666666666666,5.333333333333333
2021-05-10,190.0,649.1428571428571,34.0,11.333333333333334,-12.666666666666666,4.666666666666667
2021-05-11,210.0,683.1428571428571,31.0,11.0,-10.333333333333334,2.3333333333333335
2021-05-12,192.0,753.2857142857143,30.0,15.0,-17.333333333333332,-2.6666666666666665
2021-05-13,207.0,800.4285714285714,24.0,10.333333333333334,-12.0,15.333333333333334
2021-05-14,188.0,786.0,15.0,9.333333333333334,-5.666666666666667,14.0
2021-05-15,198.0,756.5714285714286,24.0,5.333333333333333,3.0,19.666666666666668
2021-05-16,14.0,824.0,23.0,5.666666666666667,6.666666666666667,-1.3333333333333333
2021-05-17,44.0,745.5714285714286,19.0,19.333333333333332,-62.666666666666664,-7.0
2021-05-18,131.0,754.7142857142857,30.0,9.333333333333334,-8.0,16.666666666666668
2021-05-19,167.0,776.8571428571429,39.0,14.666666666666666,-16.333333333333332,-1.6666666666666667
2021-05-20,260.0,776.1428571428571,31.0,11.333333333333334,-11.333333333333334,9.333333333333334
2021-05-21,295.0,820.2857142857143,35.0,11.333333333333334,-4.666666666666667,9.666666666666666
2021-05-22,270.0,863.8571428571429,19.0,7.333333333333333,6.333333333333333,9.666666666666666
2021-05-23,18.0,888.4285714285714,39.0,7.666666666666667,7.666666666666667,8.666666666666666
2021-05-24,150.0,1021.5714285714286,47.0,11.666666666666666,-10.333333333333334,10.333333333333334
2021-05-25,215.0,1068.2857142857142,38.0,11.333333333333334,-8.0,9.333333333333334
2021-05-26,225.0,1131.0,37.0,12.333333333333334,-11.333333333333334,8.0
2021-05-27,223.0,1142.0,37.0,12.0,-10.666666666666666,2.3333333333333335
2021-05-28,217.0,1170.5714285714287,35.0,15.666666666666666,-9.333333333333334,6.333333333333333
2021-05-29,227.0,1216.2857142857142,31.0,8.0,7.333333333333333,8.666666666666666
2021-05-30,18.0,1204.142857142857,18.0,7.0,11.0,11.666666666666666
2021-05-31,156.0,1218.5714285714287,33.0,11.333333333333334,-8.666666666666666,14.333333333333334
2021-06-01,216.0,1267.142857142857,44.0,12.333333333333334,-8.666666666666666,5.666666666666667
2021-06-02,283.0,1321.0,34.0,10.333333333333334,-9.666666666666666,17.666666666666668
2021-06-03,247.0,1422.142857142857,24.0,10.333333333333334,-9.333333333333334,13.333333333333334
2021-06-04,230.0,1533.857142857143,45.0,10.666666666666666,-2.6666666666666665,17.333333333333332
2021-06-05,143.0,1553.0,33.0,6.666666666666667,7.333333333333333,19.0
2021-06-06,21.0,1563.7142857142858,27.0,6.666666666666667,7.666666666666667,10.333333333333334
2021-06-07,29.0,1571.142857142857,44.0,19.666666666666668,-63.0,-2.6666666666666665
2021-06-08,299.0,1746.4285714285713,37.0,10.0,-7.0,16.666666666666668
2021-06-09,187.0,1791.2857142857142,46.0,11.666666666666666,-10.0,18.666666666666668
2021-06-10,269.0,1745.142857142857,42.0,11.0,-9.333333333333334,12.666666666666666
2021-06-11,216.0,1647.4285714285713,53.0,10.333333333333334,-3.6666666666666665,20.333333333333332
2021-06-12,156.0,1608.7142857142858,27.0,6.0,5.666666666666667,20.333333333333332
2021-06-13,14.0,1600.142857142857,30.0,7.0,6.0,11.666666666666666
2021-06-14,45.0,1536.857142857143,29.0,18.666666666666668,-63.666666666666664,0.6666666666666666
2021-06-15,288.0,1405.7142857142858,37.0,9.0,-8.0,17.666666666666668
2021-06-16,221.0,1347.7142857142858,36.0,8.666666666666666,-11.666666666666666,21.0
2021-06-17,241.0,1332.142857142857,33.0,9.666666666666666,-13.333333333333334,8.666666666666666
2021-06-18,253.0,1443.2857142857142,52.0,10.0,-8.0,11.666666666666666
2021-06-19,174.0,1484.4285714285713,27.0,5.333333333333333,4.666666666666667,17.666666666666668
2021-06-20,16.0,1547.2857142857142,35.0,5.0,7.0,15.666666666666666
2021-06-21,223.0,1596.0,30.0,9.666666666666666,-13.333333333333334,13.333333333333334
2021-06-22,239.0,1542.0,29.0,9.666666666666666,-10.0,11.333333333333334
2021-06-23,229.0,1500.5714285714287,27.0,9.333333333333334,-11.333333333333334,17.666666666666668
2021-06-24,231.0,1480.142857142857,18.0,9.666666666666666,-12.0,16.666666666666668
2021-06-25,194.0,1384.142857142857,35.0,9.333333333333334,-4.666666666666667,15.333333333333334
2021-06-26,198.0,1408.857142857143,29.0,5.333333333333333,7.666666666666667,21.333333333333332
2021-06-27,22.0,1364.7142857142858,33.0,5.666666666666667,8.333333333333334,14.666666666666666
2021-06-28,187.0,1329.2857142857142,28.0,7.333333333333333,-10.333333333333334,20.0
2021-06-29,199.0,1335.7142857142858,26.0,7.666666666666667,-8.333333333333334,14.666666666666666
