FECHA,BMW,Casos,Muertes,Mov Residencial,Mov trabajo,Mov estaciones
2020-11-28,0.062000000000000006,63.0,1.5502232142857142,9.0,-60.0,-22.0
2020-11-29,0.062000000000000006,54.57142857142857,1.4479166666666665,-2.0,-17.0,-37.0
2020-11-30,0.062000000000000006,47.714285714285715,1.345610119047619,-5.0,-49.0,46.0
2020-12-01,0.07387096774193548,39.714285714285715,1.345610119047619,1.0,-17.0,-31.0
2020-12-02,0.07387096774193548,37.57142857142857,1.345610119047619,-8.0,155.0,30.0
2020-12-03,0.07387096774193548,31.857142857142858,1.2433035714285714,6.0,-93.0,9.0
2020-12-04,0.07387096774193548,30.571428571428573,1.2433035714285714,-4.0,106.0,11.0
2020-12-05,0.07387096774193548,32.142857142857146,1.2433035714285714,2.0,37.0,28.0
2020-12-06,0.07387096774193548,31.428571428571427,1.2027529761904763,0.0,-95.0,-71.0
2020-12-07,0.07387096774193548,33.142857142857146,1.2027529761904763,-6.0,21.0,45.0
2020-12-08,0.07387096774193548,38.57142857142857,1.1622023809523812,5.0,-8.0,-14.0
2020-12-09,0.07387096774193548,36.285714285714285,1.162202380952381,4.0,56.0,40.0
2020-12-10,0.07387096774193548,45.57142857142857,1.1216517857142858,7.0,-62.0,23.0
2020-12-11,0.07387096774193548,47.0,1.162202380952381,7.0,105.0,-3.0
2020-12-12,0.07387096774193548,48.0,1.1622023809523812,4.0,-23.0,-19.0
2020-12-13,0.07387096774193548,47.142857142857146,1.2027529761904763,-3.0,-25.0,-46.0
2020-12-14,0.07387096774193548,44.285714285714285,1.1622023809523812,-5.0,4.0,60.0
2020-12-15,0.07387096774193548,40.285714285714285,1.2027529761904763,2.0,-21.0,8.0
2020-12-16,0.07387096774193548,39.857142857142854,1.162202380952381,-2.0,11.0,14.0
2020-12-17,0.07387096774193548,31.142857142857142,1.4479166666666667,2.0,-89.0,4.0
2020-12-18,0.07387096774193548,28.285714285714285,1.4479166666666667,-2.0,87.0,-6.0
2020-12-19,0.0738709677419355,23.571428571428573,1.4479166666666665,1.0,5.0,-26.0
2020-12-20,0.0738709677419355,19.0,1.4479166666666667,-1.0,-63.0,-47.0
2020-12-21,0.0738709677419355,18.571428571428573,1.488467261904762,-2.0,-26.0,42.0
2020-12-22,0.0738709677419355,15.0,1.7336309523809526,1.0,-52.0,-17.0
2020-12-23,0.0738709677419355,12.857142857142858,1.7336309523809526,0.0,-2.0,-16.0
2020-12-24,0.0738709677419355,10.0,1.488467261904762,3.0,-101.0,-13.0
2020-12-25,0.0738709677419355,9.0,1.488467261904762,18.0,-17.0,-132.0
2020-12-26,0.0738709677419355,8.0,1.4479166666666667,-1.0,84.0,68.0
2020-12-27,0.0738709677419355,17.151785714285715,1.4479166666666665,-11.0,86.0,7.0
2020-12-28,0.0738709677419355,16.866071428571427,1.4073660714285714,-3.0,-138.0,45.0
2020-12-29,0.0738709677419355,16.580357142857142,1.1622023809523812,2.0,36.0,-17.0
2020-12-30,0.0738709677419355,15.580357142857142,1.2027529761904763,2.0,16.0,1.0
2020-12-31,0.0738709677419355,23.017857142857142,1.2027529761904763,-11.0,-61.0,43.0
2021-01-01,0.09065818181818229,23.446428571428573,1.2027529761904763,16.0,-29.0,-143.0
2021-01-02,0.09065818181818229,32.455357142857146,1.2433035714285714,5.0,124.0,69.0
2021-01-03,0.09065818181818229,23.303571428571427,1.2433035714285714,-11.0,71.0,7.0
